region,year,fitness_participation_rate,gym_penetration_rate,urban_population_percentage,obesity_rate,gdp_per_capita_usd,average_membership_cost_usd,insufficient_physical_activity_pct,membership_growth_pct,participation_change,inactivity_change,members_per_gym,revenue_per_member,decision_priority
Europe,2013,0.4058,0.0615,0.543,0.197,4542.929,8.32,0.2175,5.1053145487515605,0.0007999999999999674,0.0020000000000000018,845.390243902439,99.84028735466374,Balanced_Maintenance
Europe,2014,0.4066,0.0653,0.5473,0.2036,4793.5975,8.47,0.2197,4.550936210726753,0.0008000000000000229,0.0022000000000000075,854.6792452830189,101.64010552342266,Balanced_Maintenance
Europe,2015,0.4071,0.0642,0.5516,0.2105,4199.5391,8.1,0.2221,-3.258422005386552,0.0005000000000000004,0.0023999999999999855,826.8301886792453,97.20021336315092,Balanced_Maintenance
Europe,2016,0.4076,0.0679,0.5557,0.2176,4457.6341,8.26,0.2246,4.205079640363296,0.0005000000000000004,0.0025000000000000022,841.7465437788019,99.12012547971904,Balanced_Maintenance
Europe,2017,0.4079,0.0732,0.5598,0.2251,5006.3601,8.6,0.2273,6.166134710033444,0.00029999999999996696,0.002700000000000008,861.8755555555556,103.20018873567723,Balanced_Maintenance
Europe,2018,0.4081,0.08,0.5638,0.2328,5897.6545,9.16,0.2301,7.623683749136245,0.00020000000000003348,0.002799999999999997,895.7339055793991,109.92019395704963,Balanced_Maintenance
Europe,2019,0.4082,0.0828,0.5676,0.2407,6069.439,9.26,0.2331,1.8648242024666306,9.999999999998899e-05,0.0030000000000000027,900.8389830508474,111.1197706469487,Balanced_Maintenance
Europe,2020,0.4081,0.0657,0.5714,0.2488,6027.9135,9.24,0.2362,-21.812999181553916,-9.999999999998899e-05,0.0030999999999999917,898.5081081081081,110.8798007507941,Balanced_Maintenance
Europe,2021,0.4079,0.0826,0.5751,0.2573,7242.4551,9.99,0.2394,23.683102319761296,-0.00020000000000003348,0.0032000000000000084,934.5045454545455,119.88008229932244,Balanced_Maintenance
Europe,2022,0.4076,0.0917,0.5786,0.2658,7756.9619,10.31,0.2428,9.300504399511645,-0.00029999999999996696,0.0033999999999999864,948.1518987341772,123.72017515753498,Balanced_Maintenance
Europe,2023,0.409,0.1048,0.5821,0.2658,9730.8692,11.53,0.2428,12.551621631243549,0.0013999999999999568,0.0,995.7362204724409,138.36004301806523,Balanced_Maintenance
Europe,2024,0.4104,0.1118,0.5855,0.2658,11377.7757,12.55,0.2428,5.039993357504646,0.0014000000000000123,0.0,1025.7297297297298,150.59983287159721,Balanced_Maintenance
Europe,2025,0.4104,0.1127,0.5855,0.2658,11377.7757,12.55,0.2428,0.8680137316309233,0.0,0.0,1026.704980842912,150.6,Balanced_Maintenance
Europe,2026,0.4104,0.1136,0.5855,0.2658,11377.7757,12.55,0.2428,0.7370228010598279,0.0,0.0,1026.406844106464,150.59979625479264,Balanced_Maintenance
Africa,2000,0.418,0.0099,0.5985,0.1191,1772.9287,5.0,0.2389,0.0,0.0,0.0,588.3783783783783,59.99992453573069,Balanced_Maintenance
Africa,2001,0.4203,0.0106,0.6062,0.1232,1896.3002,5.0,0.2405,8.645252313143903,0.0023000000000000242,0.0015999999999999903,599.8713768115942,60.000042279594965,Balanced_Maintenance
Africa,2002,0.4226,0.0111,0.6138,0.1275,1937.4641,5.0,0.2421,6.4412962923815265,0.0022999999999999687,0.001600000000000018,603.5239726027397,60.00004255826226,Balanced_Maintenance
Africa,2003,0.4248,0.0125,0.6214,0.1319,2283.773,5.0,0.2438,14.111184878765703,0.0022000000000000353,0.0016999999999999793,633.3763779527559,60.00002734998533,Capacity_Expansion
Africa,2004,0.427,0.0143,0.629,0.1364,2816.9938,5.0,0.2456,16.304320800409755,0.0021999999999999797,0.0018000000000000238,670.1561604584527,60.00000427561467,Capacity_Expansion
Africa,2005,0.4291,0.0159,0.6366,0.1409,3233.1334,5.0,0.2474,12.60002266075777,0.0020999999999999908,0.001799999999999996,694.8654353562006,59.99997341980756,Capacity_Expansion
Africa,2006,0.4311,0.0175,0.6442,0.1456,3660.661,5.05,0.2493,12.020892031258313,0.0020000000000000018,0.001899999999999985,716.91737545565,60.5999935595731,Capacity_Expansion
Africa,2007,0.4331,0.0194,0.6517,0.1504,4167.4517,5.25,0.2513,12.351382912191555,0.0020000000000000018,0.0020000000000000295,739.8426339285714,62.99996832096594,Capacity_Expansion
Africa,2008,0.4349,0.0221,0.659,0.1554,5180.9188,5.66,0.2533,16.127947092996074,0.0018000000000000238,0.0020000000000000018,778.3731041456016,67.91995957449296,Capacity_Expansion
Africa,2009,0.4362,0.0215,0.6651,0.1606,4235.4299,5.28,0.2554,-0.9006106693720928,0.0012999999999999678,0.0020999999999999908,742.8218111002922,63.36003921990148,Balanced_Maintenance
Africa,2010,0.4374,0.0238,0.6712,0.166,4912.7859,5.55,0.2576,13.088593457931674,0.0012000000000000344,0.0021999999999999797,768.9197860962566,66.5999990727089,Capacity_Expansion
Africa,2011,0.4385,0.0267,0.6773,0.1716,5916.3136,5.96,0.2599,14.254666592483378,0.0010999999999999899,0.0023000000000000242,802.039869812856,71.51997094471278,Capacity_Expansion
Africa,2012,0.4396,0.0281,0.6834,0.1774,6033.6488,6.01,0.2623,7.371561731833087,0.0010999999999999899,0.0023999999999999577,805.4558599695586,72.12000256999212,Balanced_Maintenance
Africa,2013,0.4405,0.0292,0.6895,0.1835,5979.6014,5.98,0.2648,6.07727550599082,0.0009000000000000119,0.0025000000000000022,803.6428060128848,71.75999141347248,Balanced_Maintenance
Africa,2014,0.4414,0.0306,0.6955,0.1898,6094.6939,6.03,0.2674,6.871716031777275,0.0009000000000000119,0.0026000000000000467,806.8843308675185,72.35997889713353,Balanced_Maintenance
Africa,2015,0.4421,0.0289,0.7014,0.1964,4685.059,5.46,0.2701,-3.7052532969061636,0.0006999999999999784,0.00269999999999998,760.6188281764319,65.51999774965812,Balanced_Maintenance
Africa,2016,0.4428,0.0292,0.7074,0.2032,4424.9853,5.36,0.273,3.3543076736658017,0.0007000000000000339,0.0029000000000000137,750.0847989949749,64.32001993074485,Balanced_Maintenance
Africa,2017,0.4434,0.0305,0.7132,0.2099,4554.6675,5.41,0.2758,6.377168410606848,0.0005999999999999894,0.002799999999999969,755.2241379310345,64.91998422403756,Balanced_Maintenance
Africa,2018,0.444,0.0314,0.7191,0.2165,4577.2103,5.42,0.2786,5.020833874549613,0.0005999999999999894,0.0028000000000000247,756.2732426303855,65.03999277397071,Balanced_Maintenance
Africa,2019,0.4446,0.0319,0.7248,0.223,4468.4534,5.38,0.2814,3.504249414946492,0.0005999999999999894,0.002799999999999969,752.0778867102397,64.55998015664662,Balanced_Maintenance
Africa,2020,0.445,0.0238,0.7305,0.2295,3743.542,5.08,0.2843,-24.111195199936276,0.00040000000000001146,0.0029000000000000137,720.6905089408529,60.95998221177153,Balanced_Maintenance
Africa,2021,0.4454,0.0292,0.7362,0.236,4160.5593,5.25,0.2873,24.51960331487073,0.00040000000000001146,0.0030000000000000027,739.2753541076487,62.99998773778166,Capacity_Expansion
Africa,2022,0.4456,0.0338,0.7418,0.2425,4960.3033,5.57,0.2904,17.648627666170302,0.00019999999999997797,0.0030999999999999917,770.6345381526104,66.83998999416326,Capacity_Expansion
Africa,2023,0.4478,0.0368,0.7473,0.2425,5370.4772,5.74,0.2904,10.616544546818973,0.0021999999999999797,0.0,784.6945471349353,68.87998909355808,Capacity_Expansion
Africa,2024,0.4499,0.0382,0.7528,0.2425,5752.9908,5.89,0.2904,5.439676245922609,0.0021000000000000463,0.0,796.8175344904317,70.68000708202244,Balanced_Maintenance
Africa,2025,0.4499,0.0386,0.7528,0.2425,5752.9908,5.89,0.2904,0.8681621202279333,0.0,0.0,796.996028243601,70.67998048718904,Balanced_Maintenance
Africa,2026,0.4499,0.0389,0.7528,0.2425,5752.9908,5.89,0.2904,0.7368799325357278,0.0,0.0,796.8904949627683,70.67998643435034,Balanced_Maintenance
Africa,2000,0.3873,0.0059,0.5051,0.047,563.7338,5.0,0.2219,0.0,0.0,0.0,468.2401960784314,59.999989531097874,Balanced_Maintenance
Africa,2001,0.3939,0.0062,0.5172,0.0496,533.5862,5.0,0.2192,8.709079678814092,0.006599999999999995,-0.00269999999999998,467.7477477477477,59.999730354391374,Balanced_Maintenance
Africa,2002,0.4003,0.007,0.5289,0.0522,999.0659,5.0,0.2164,16.614984591679516,0.006400000000000017,-0.002799999999999997,486.3172690763052,60.00002477434699,Capacity_Expansion
Africa,2003,0.4065,0.008,0.54,0.0548,1133.6633,5.0,0.2137,17.91185287341135,0.006199999999999983,-0.002700000000000008,508.12455516014234,59.99990194911159,Capacity_Expansion
Africa,2004,0.4124,0.0097,0.5504,0.0574,1451.4712,5.0,0.211,25.79578801397926,0.005900000000000016,-0.002700000000000008,552.6615384615385,60.000100214347356,Capacity_Expansion
Africa,2005,0.418,0.0124,0.56,0.0599,2145.8862,5.0,0.2083,33.49942933496646,0.005599999999999994,-0.00269999999999998,621.2046632124352,60.00009174885835,Capacity_Expansion
Africa,2006,0.4233,0.0151,0.5689,0.0625,2930.4443,5.0,0.2056,26.161352878620427,0.005300000000000027,-0.002700000000000008,676.7695749440716,60.00002975049254,Capacity_Expansion
Africa,2007,0.4285,0.0172,0.5776,0.0649,3515.0568,5.0,0.203,18.28531383464016,0.005199999999999982,-0.002599999999999991,709.984126984127,60.00000558921505,Capacity_Expansion
Africa,2008,0.4336,0.0202,0.5859,0.0674,4578.1553,5.42,0.2003,21.756857966867127,0.005099999999999993,-0.002700000000000008,756.3975694444445,65.04000596761422,Capacity_Expansion
Africa,2009,0.4386,0.0194,0.5938,0.0697,3645.1485,5.04,0.1975,-0.0665618508784993,0.0050000000000000044,-0.002799999999999997,716.110197368421,60.479994028410985,Balanced_Maintenance
Africa,2010,0.4434,0.0214,0.6013,0.072,4101.6372,5.23,0.1948,14.740637811642298,0.0048000000000000265,-0.002700000000000008,736.8362831858407,62.759939948956614,Capacity_Expansion
Africa,2011,0.448,0.0247,0.6084,0.0743,5184.1527,5.66,0.1922,19.54601411199519,0.004599999999999993,-0.002599999999999991,778.6466753585397,67.92005652839313,Capacity_Expansion
Africa,2012,0.4525,0.0268,0.6151,0.0765,5702.4531,5.87,0.1896,12.883818747467446,0.004500000000000004,-0.002600000000000019,795.0082547169811,70.43997703833027,Capacity_Expansion
Africa,2013,0.4566,0.028,0.6213,0.0788,5688.5792,5.87,0.1872,8.557078587352995,0.0040999999999999925,-0.0023999999999999855,794.6319218241042,70.43997453050874,Balanced_Maintenance
Africa,2014,0.4605,0.0291,0.6272,0.0812,5649.6876,5.85,0.1849,7.941999519031073,0.0039000000000000146,-0.0022999999999999965,793.9497487437186,70.20000253170966,Balanced_Maintenance
Africa,2015,0.4653,0.0257,0.6352,0.0838,3641.7289,5.04,0.1828,-8.567305501405098,0.004799999999999971,-0.0021000000000000185,715.8572844400396,60.48000692233144,Balanced_Maintenance
Africa,2016,0.4699,0.0209,0.643,0.0865,2051.8146,5.0,0.1809,-15.595735843832204,0.004599999999999993,-0.001899999999999985,613.9496475327292,60.00001476252026,Balanced_Maintenance
Africa,2017,0.4744,0.0248,0.6509,0.0893,2790.7189,5.0,0.1792,22.870096382854488,0.004500000000000004,-0.001700000000000007,668.2247992863515,60.00000266994179,Capacity_Expansion
Africa,2018,0.4789,0.0259,0.6587,0.0922,2860.0936,5.0,0.1776,8.049607518556101,0.004500000000000004,-0.0015999999999999903,672.7996674979219,60.000021003783154,Balanced_Maintenance
Africa,2019,0.4832,0.0252,0.6666,0.0953,2493.6788,5.0,0.1763,0.6126927097104273,0.004300000000000026,-0.0012999999999999956,648.3574840764331,60.00002455985667,Balanced_Maintenance
Africa,2020,0.4875,0.0173,0.6746,0.0985,1759.3562,5.0,0.1751,-29.057748818977892,0.0042999999999999705,-0.0012000000000000066,586.5065989847716,59.99995326366735,Balanced_Maintenance
Africa,2021,0.4917,0.0231,0.6825,0.1019,2303.9081,5.0,0.1741,37.82821455092442,0.004200000000000037,-0.0010000000000000009,634.4589641434263,60.00001632661263,Capacity_Expansion
Africa,2022,0.4958,0.0304,0.6905,0.1054,3682.1132,5.06,0.1733,36.1459900583488,0.0040999999999999925,-0.0007999999999999952,717.9185430463576,60.71998612619078,Capacity_Expansion
Africa,2023,0.4995,0.0295,0.6985,0.1054,2916.1366,5.0,0.1733,-0.028596282298809506,0.003699999999999981,0.0,676.4962546816479,59.99997693188539,Balanced_Maintenance
Africa,2024,0.5031,0.029,0.7066,0.1054,2665.8744,5.0,0.1733,1.2337750415918114,0.003599999999999992,0.0,660.5165562913908,60.00002552141155,Balanced_Maintenance
Africa,2025,0.5031,0.0292,0.7066,0.1054,2665.8744,5.0,0.1733,0.8681837322876751,0.0,0.0,660.2881861575179,59.999990060028395,Balanced_Maintenance
Africa,2026,0.5031,0.0294,0.7066,0.1054,2665.8744,5.0,0.1733,0.7369133496529567,0.0,0.0,660.425355450237,59.99997488334209,Balanced_Maintenance
South America,2000,0.4693,0.041,0.8918,0.182,7637.0149,8.39,0.3395,0.0,0.0,0.0,996.5907310704961,100.68001482862265,Balanced_Maintenance
South America,2001,0.469,0.0413,0.8937,0.1881,7141.4751,8.14,0.3408,1.8690352291133472,-0.00030000000000002247,0.0012999999999999678,982.50979153506,97.68002903595611,Balanced_Maintenance
South America,2002,0.4688,0.0299,0.8956,0.1942,2569.6996,5.82,0.3422,-26.97347736436332,-0.00019999999999997797,0.0014000000000000123,768.9851049424509,69.83997231885091,Balanced_Maintenance
South America,2003,0.4685,0.0341,0.8975,0.2004,3320.4778,6.2,0.3435,15.20772747803072,-0.00029999999999996696,0.0013000000000000234,822.9679245283019,74.39998120012014,Capacity_Expansion
South America,2004,0.4682,0.0386,0.8994,0.2067,4242.021,6.67,0.3449,14.423176125069649,-0.00030000000000002247,0.0013999999999999568,874.0507880910683,80.04000069460724,Capacity_Expansion
South America,2005,0.4678,0.0426,0.9012,0.2131,5067.6534,7.09,0.3463,11.681089785332976,-0.00040000000000001146,0.0014000000000000123,911.250136239782,85.08001284578361,Capacity_Expansion
South America,2006,0.4674,0.0467,0.903,0.2197,5869.3803,7.49,0.3478,10.539642518826131,-0.00040000000000001146,0.0015000000000000013,941.6107997962303,89.87999017519105,Capacity_Expansion
South America,2007,0.467,0.0519,0.9048,0.2264,7185.2516,8.16,0.3493,12.44493832984741,-0.00039999999999995595,0.0015000000000000013,984.0965909090909,97.92001441485134,Capacity_Expansion
South America,2008,0.4664,0.058,0.9065,0.2333,8944.1103,9.06,0.3509,12.852167905112166,-0.0006000000000000449,0.0015999999999999903,1029.6457418788411,108.71998390131368,Balanced_Maintenance
South America,2009,0.4658,0.0589,0.9082,0.2405,8150.2353,8.65,0.3527,2.647543223651083,-0.0005999999999999894,0.0018000000000000238,1010.3365505665128,103.80002010273995,Balanced_Maintenance
South America,2010,0.465,0.0659,0.9099,0.248,10260.1313,9.73,0.3545,13.061962957794204,-0.0007999999999999674,0.0017999999999999683,1058.3654743390357,116.76000030858347,Balanced_Maintenance
South America,2011,0.464,0.0731,0.9111,0.2558,12704.2832,10.97,0.3565,12.061242063159682,-0.0010000000000000009,0.0020000000000000018,1102.8333333333333,131.63998666420582,Balanced_Maintenance
South America,2012,0.4628,0.0765,0.912,0.264,12949.7175,11.09,0.3586,5.711116144998241,-0.0012000000000000344,0.0020999999999999908,1106.986268451768,133.07998353930395,Health_Risk_Intervention
South America,2013,0.4615,0.0794,0.913,0.2724,12963.6758,11.1,0.3609,4.907414786902531,-0.0012999999999999678,0.0023000000000000242,1107.3315875613748,133.19999804901005,Health_Risk_Intervention
South America,2014,0.4602,0.0809,0.914,0.2812,12233.1444,10.73,0.3632,2.941294712403386,-0.0013000000000000234,0.0023000000000000242,1095.0940251572326,128.75999792097343,Health_Risk_Intervention
South America,2015,0.4587,0.0863,0.9149,0.2903,13679.6265,11.46,0.3657,7.708565273537005,-0.0015000000000000013,0.0025000000000000022,1118.3190220632082,137.52000510818638,Health_Risk_Intervention
South America,2016,0.4572,0.087,0.9159,0.2997,12699.9623,10.97,0.3683,1.8266831820695106,-0.0015000000000000013,0.002599999999999991,1102.9044181345655,131.640016725324,Health_Risk_Intervention
South America,2017,0.4556,0.0928,0.9168,0.3093,14532.5009,11.9,0.371,7.55582482710444,-0.0015999999999999903,0.00269999999999998,1131.0412995594713,142.8000037488358,Health_Risk_Intervention
South America,2018,0.4539,0.0894,0.9177,0.3192,11752.7999,10.49,0.3737,-2.778276811113689,-0.0016999999999999793,0.00269999999999998,1086.7515646258503,125.88000036055779,Health_Risk_Intervention
South America,2019,0.4522,0.087,0.9186,0.3292,9955.9748,9.57,0.3764,-2.038102945256315,-0.0017000000000000348,0.0027000000000000357,1052.0069911266469,114.839991626653,Health_Risk_Intervention
South America,2020,0.4505,0.066,0.9194,0.3394,8535.5994,8.85,0.3792,-23.79599909416539,-0.0016999999999999793,0.002799999999999969,1019.9849469722888,106.19998987058499,Health_Risk_Intervention
South America,2021,0.4487,0.0828,0.9203,0.3497,10738.0179,9.97,0.3821,25.80263874615283,-0.0018000000000000238,0.0029000000000000137,1067.9669703872437,119.63999466766204,Health_Risk_Intervention
South America,2022,0.4468,0.0964,0.9211,0.3603,13962.1894,11.61,0.3851,16.746074066174323,-0.0019000000000000128,0.0030000000000000027,1122.7679487179487,139.31999214395742,Health_Risk_Intervention
South America,2023,0.4471,0.1023,0.9219,0.3603,14261.8466,11.76,0.3851,6.397970217833904,0.00030000000000002247,0.0,1127.2559883861602,141.1200131188386,Health_Risk_Intervention
South America,2024,0.4474,0.1028,0.9227,0.3603,13969.7837,11.61,0.3851,0.8429583582048261,0.00030000000000002247,0.0,1122.9020076481836,139.32000722826635,Health_Risk_Intervention
South America,2025,0.4474,0.1037,0.9227,0.3603,13969.7837,11.61,0.3851,0.8681369249899262,0.0,0.0,1122.7218668561952,139.31998968560725,Health_Risk_Intervention
South America,2026,0.4474,0.1045,0.9227,0.3603,13969.7837,11.61,0.3851,0.7368840194226234,0.0,0.0,1122.7492944496707,139.31999568489692,Health_Risk_Intervention
Asia,2000,0.4429,0.0126,0.6496,0.1534,593.4506,5.0,0.2328,0.0,0.0,0.0,653.1129032258065,60.000074086879216,Balanced_Maintenance
Asia,2001,0.442,0.0129,0.6482,0.1581,659.589,5.0,0.2333,2.2522411280962107,-0.0009000000000000119,0.0005000000000000004,646.953125,59.999951696654996,Balanced_Maintenance
Asia,2002,0.4413,0.0133,0.6474,0.1629,742.6511,5.0,0.2339,2.5383407800990243,-0.0006999999999999784,0.0005999999999999894,653.1692307692308,60.000423968343696,Balanced_Maintenance
Asia,2003,0.4406,0.0137,0.6467,0.1676,882.0302,5.0,0.2347,2.668645185603924,-0.0007000000000000339,0.0007999999999999952,650.5820895522388,60.000665305466974,Balanced_Maintenance
Asia,2004,0.4398,0.0162,0.646,0.1722,1130.0879,5.0,0.2355,17.362178531280836,-0.0007999999999999674,0.0007999999999999952,700.7808219178082,59.99947221299138,Capacity_Expansion
Asia,2005,0.439,0.0199,0.6453,0.1768,1557.4846,5.04,0.2364,22.133823328185787,-0.0008000000000000229,0.0009000000000000119,781.0,60.479721510883486,Capacity_Expansion
Asia,2006,0.4382,0.0235,0.6448,0.1814,2041.6527,5.28,0.2375,17.788092189500638,-0.0008000000000000229,0.0010999999999999899,855.7441860465116,63.360205995053946,Capacity_Expansion
Asia,2007,0.4373,0.0289,0.6443,0.1861,2962.7023,5.72,0.2386,22.07652797782429,-0.0008999999999999564,0.0011000000000000176,945.6947368421053,68.6401642902461,Capacity_Expansion
Asia,2008,0.4364,0.0333,0.6438,0.1909,3777.6686,6.12,0.2399,14.451085807148178,-0.0009000000000000119,0.0012999999999999956,998.2912621359224,73.44023768769937,Capacity_Expansion
Asia,2009,0.4355,0.0308,0.6435,0.1961,2820.5927,5.65,0.2413,-8.192639850618534,-0.0009000000000000119,0.0013999999999999846,934.6534653465346,67.8001906779661,Balanced_Maintenance
Asia,2010,0.4345,0.0331,0.6433,0.2014,3041.3445,5.76,0.2427,6.899364406779651,-0.0010000000000000009,0.0014000000000000123,952.0094339622641,69.1199845411394,Balanced_Maintenance
Asia,2011,0.4336,0.0359,0.6432,0.2067,3349.5531,5.91,0.2442,7.816634130389533,-0.0009000000000000119,0.0015000000000000013,971.4375,70.91988125109144,Balanced_Maintenance
Asia,2012,0.4327,0.0381,0.6433,0.212,3511.564,5.99,0.2458,5.8896517495243605,-0.0009000000000000119,0.0015999999999999903,984.6923076923077,71.87987917610603,Balanced_Maintenance
Asia,2013,0.4319,0.0403,0.6436,0.2176,3680.1669,6.07,0.2475,5.708755392373854,-0.0007999999999999674,0.001700000000000007,998.2459016393443,72.84006371832558,Balanced_Maintenance
Asia,2014,0.4311,0.0425,0.6441,0.2237,3852.118,6.15,0.2492,5.177935066428008,-0.0008000000000000229,0.001700000000000007,1008.5984251968504,73.8001280329763,Balanced_Maintenance
Asia,2015,0.4304,0.0423,0.6449,0.2303,3512.3935,5.99,0.2511,-0.7814695687474615,-0.0006999999999999784,0.001899999999999985,985.2015503875969,71.87983413459646,Balanced_Maintenance
Asia,2016,0.4297,0.0436,0.6459,0.2371,3524.4248,5.99,0.253,2.725606061798236,-0.0006999999999999784,0.0019000000000000128,989.0530303030303,71.87981310558769,Balanced_Maintenance
Asia,2017,0.4291,0.0465,0.6471,0.244,3869.0537,6.16,0.2549,6.182834820573713,-0.0006000000000000449,0.0019000000000000128,1011.8759124087592,73.91982081412712,Balanced_Maintenance
Asia,2018,0.4285,0.0492,0.6485,0.2509,4196.0056,6.32,0.2569,5.392167470983278,-0.0005999999999999894,0.0020000000000000018,1028.887323943662,75.83981054331905,Balanced_Maintenance
Asia,2019,0.428,0.0521,0.65,0.258,4597.2289,6.51,0.259,5.598143762576835,-0.0005000000000000004,0.0020999999999999908,1049.530612244898,78.11995644311354,Balanced_Maintenance
Asia,2020,0.4274,0.0402,0.6517,0.265,4268.6809,6.35,0.2611,-22.77273287054141,-0.0005999999999999894,0.0020999999999999908,1036.0608695652174,76.2000553937573,Balanced_Maintenance
Asia,2021,0.4268,0.0489,0.6536,0.2718,4685.18,6.56,0.2634,21.61867273200333,-0.0005999999999999894,0.0023000000000000242,1057.7007299270074,78.71985093682068,Capacity_Expansion
Asia,2022,0.4262,0.0599,0.6556,0.2787,6571.9745,7.47,0.2658,22.786653324591978,-0.0005999999999999894,0.0023999999999999577,1140.5384615384614,89.64004293968212,Balanced_Maintenance
Asia,2023,0.4268,0.0681,0.657,0.2787,8159.0872,8.24,0.2658,13.518131336975348,0.0005999999999999894,0.0,1195.1242603550295,98.88008971362935,Balanced_Maintenance
Asia,2024,0.4273,0.07,0.6581,0.2787,8556.2141,8.43,0.2658,5.1412048956311684,0.0005000000000000004,0.0,1206.590909090909,101.16010548125824,Balanced_Maintenance
Asia,2025,0.4273,0.0706,0.6581,0.2787,8556.2141,8.43,0.2658,0.8683367865888192,0.0,0.0,1203.3932584269662,101.15988963791526,Balanced_Maintenance
Asia,2026,0.4273,0.0711,0.6581,0.2787,8556.2141,8.43,0.2658,0.7366809209911951,0.0,0.0,1205.486033519553,101.16009676432697,Balanced_Maintenance
Oceania,2000,0.5049,0.0991,0.8511,0.2017,21908.9968,20.04,0.2662,0.0,0.0,0.0,1278.0562711864407,240.47998045761227,Balanced_Maintenance
Oceania,2001,0.505,0.0991,0.8515,0.209,19733.651,18.62,0.2664,1.3230366239411318,9.999999999998899e-05,0.00020000000000003348,1254.976346911958,223.43998557123965,Balanced_Maintenance
Oceania,2002,0.5055,0.1031,0.8528,0.2159,20335.096,19.01,0.2664,5.1986467540001025,0.0004999999999999449,0.0,1261.3760200878844,228.12000714651145,Premium_Retention
Oceania,2003,0.5061,0.1111,0.8541,0.2226,23757.5898,21.24,0.2663,9.000125412317871,0.0006000000000000449,-0.0001000000000000445,1295.2205795387345,254.88004573060763,Premium_Retention
Oceania,2004,0.5066,0.1231,0.8552,0.2289,30886.0501,25.88,0.2661,12.03076588723131,0.000500000000000056,-0.00019999999999997797,1352.6560088202866,310.56004724259265,Premium_Retention
Oceania,2005,0.5073,0.1316,0.8562,0.2349,34535.2073,28.26,0.2658,8.19079454118199,0.0006999999999999229,-0.00030000000000002247,1377.632070576025,339.1200498587975,Premium_Retention
Oceania,2006,0.5081,0.1391,0.8575,0.2404,36658.8243,29.64,0.2653,7.1802544697191495,0.0008000000000000229,-0.0005000000000000004,1390.6700879765397,355.67996152265954,Premium_Retention
Oceania,2007,0.5091,0.1493,0.859,0.2457,41128.2477,32.55,0.2648,9.277720431966841,0.0010000000000000009,-0.0005000000000000004,1415.8884335154828,390.5999554239214,Premium_Retention
Oceania,2008,0.5101,0.1631,0.8603,0.2505,49811.2067,38.2,0.2641,11.463610192806017,0.0010000000000000009,-0.0006999999999999784,1458.0260832982751,458.39994050312083,Premium_Retention
Oceania,2009,0.5111,0.1647,0.8613,0.2551,42954.8495,33.74,0.2633,3.057943381592554,0.0010000000000000009,-0.0008000000000000229,1425.2625698324023,404.8800156675742,Premium_Retention
